scaffold,L,boolq_id,gold,reply,timing_s,first_token,compliant,pred_strict,correct_strict,pred_label,pred_raw,is_answered,is_idk,answered_correct,condition,acc_type
meta,6,dev_2838,0,"YES.

The Prince of Tides is a novel by Pat Conroy, published in 1986. It is a semi-autobiographical work that draws heavily from Conroy's own life experiences. The story revolves around the life of Tom Wingo, a South Carolina lawyer who struggles with his past and the complexities of his family relationships. The novel delves into themes of trauma, healing, and the impact of",8.447,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_2870,0,YES.,8.448,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_2875,1,NO.,8.449,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2880,0,"YES.

The County Court Business Centre is indeed a real court. It is a part of the judicial system in England and Wales, where civil cases are heard. The County Court Business Centre is a facility where County Court judges conduct hearings and trials. It is designed to handle a variety of civil cases, including but not limited to, family law, housing disputes, and personal injury claims. The centre provides a formal setting for legal proceedings, ens",8.448,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_2882,1,NO.,8.451,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2890,0,YES.,8.45,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_2901,1,NO.,8.45,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2906,1,NO.,8.436,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2910,1,NO.,8.434,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2919,0,YES.,8.433,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_2929,1,NO.,8.446,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2931,1,NO.,8.447,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2933,0,YES.,8.451,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_2956,1,NO.,8.444,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2959,0,YES.,8.437,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_2966,1,NO.,8.439,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2967,1,NO.,8.436,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2973,0,YES.,8.438,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_2974,1,NO.,8.437,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2991,1,NO.,8.46,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_2993,1,NO.,8.438,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3000,1,NO.,8.448,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3015,1,NO.,8.446,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3029,0,YES.,8.448,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_3035,0,YES.,8.452,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_3040,0,YES.,8.45,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_3079,1,NO.,8.447,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3089,1,NO.,8.451,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3105,1,NO.,8.446,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3106,1,NO.,8.45,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3107,1,NO.,8.447,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3122,0,YES.,8.454,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_3126,1,NO.,8.449,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3143,0,YES.,8.446,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_3155,1,NO.,8.45,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3173,0,YES.,8.446,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_3183,0,YES.,8.451,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_3187,1,NO.,8.44,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3188,1,NO.,8.44,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3204,0,YES.,8.456,yes,True,1.0,False,yes,yes,True,False,False,meta,Incorrect
meta,6,dev_3209,1,NO.,8.434,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3212,1,NO.,8.434,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3231,1,NO.,8.446,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3232,1,NO.,8.446,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3234,1,NO.,8.449,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3238,1,NO.,8.452,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3239,1,NO.,8.472,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3241,1,"NO.

Romania was not part of the Austro-Hungarian Empire. It was an independent kingdom from 1881 until it joined the union in 1882, but it was not a part of the empire itself.",8.447,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3242,1,NO.,8.448,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,6,dev_3265,1,NO.,8.45,no,True,0.0,False,no,no,True,False,False,meta,Incorrect
meta,11,dev_0004,1,YES.,15.946,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0009,1,YES.,15.917,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0015,1,YES.,15.96,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0047,1,YES.,15.925,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0020,1,YES.,15.936,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0021,0,NO.,15.959,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0022,1,YES.,15.936,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0027,1,YES.,15.956,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0033,0,NO.,15.917,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0040,0,NO.,15.94,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0043,1,YES.,15.96,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0052,1,YES.,15.925,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0061,0,NO.,15.938,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0065,1,YES.,15.966,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0066,1,YES.,15.941,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0068,0,NO.,15.938,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0078,0,NO.,15.96,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0086,1,YES.,15.958,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0091,1,YES.,15.959,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0105,1,YES.,15.939,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0116,1,YES.,15.919,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0121,1,YES.,15.957,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0123,0,NO.,15.916,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0124,0,NO.,15.918,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0132,1,YES.,15.938,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0136,1,YES.,15.941,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0070,1,YES.,15.962,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0088,1,YES.,15.933,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0147,1,YES.,15.939,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0151,0,NO.,15.937,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0153,1,YES.,15.96,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0157,0,NO.,15.958,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0159,1,YES.,15.916,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0161,1,YES.,15.917,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0179,0,NO.,15.94,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0190,1,YES.,15.94,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0195,1,YES.,15.958,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0196,1,YES.,15.941,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0202,1,YES.,15.91,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0209,0,NO.,15.913,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0211,1,YES.,15.89,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0214,1,YES.,15.89,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0222,0,NO.,15.907,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0224,0,NO.,15.931,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0229,1,YES.,15.933,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0230,0,NO.,15.909,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0236,0,NO.,15.928,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0240,0,NO.,15.929,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0241,1,YES.,15.934,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0242,1,YES.,15.928,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0245,1,YES.,15.906,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0250,1,YES.,15.907,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0254,1,YES.,15.905,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0260,0,NO.,15.93,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0262,1,YES.,15.907,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0268,1,YES.,15.927,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0270,0,NO.,15.93,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0271,1,YES.,15.906,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0272,0,NO.,15.928,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0284,1,YES.,15.908,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0288,1,YES.,15.906,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0301,0,NO.,15.909,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0306,1,YES.,15.927,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0308,1,YES.,15.929,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0312,0,NO.,15.91,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0313,0,NO.,15.93,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0317,0,NO.,15.909,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0322,1,YES.,15.907,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0323,1,YES.,15.909,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0326,1,YES.,15.932,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0329,1,YES.,15.907,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0330,1,YES.,15.908,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0331,1,YES.,15.909,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0334,1,YES.,15.935,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0337,1,YES.,15.931,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0338,1,YES.,15.932,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0346,1,YES.,15.928,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0352,0,NO.,15.912,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0361,1,YES.,15.933,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0363,1,YES.,15.932,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0371,0,NO.,15.91,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0374,0,NO.,15.91,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0387,1,YES.,15.906,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0398,0,NO.,15.913,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0402,0,NO.,15.908,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0406,0,NO.,15.907,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0412,0,NO.,15.936,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0418,1,YES.,15.934,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0419,1,YES.,15.938,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0421,0,NO.,15.908,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0426,0,NO.,15.93,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0427,0,NO.,15.936,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0428,0,NO.,15.933,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0432,1,YES.,15.911,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0434,0,NO.,15.915,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0437,0,NO.,15.933,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0439,1,YES.,15.931,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0443,1,YES.,15.934,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0448,1,YES.,15.933,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0464,0,NO.,15.933,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0465,0,NO.,15.91,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0478,1,YES.,15.936,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0480,0,NO.,15.911,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0482,0,NO.,15.936,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0484,0,NO.,15.913,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0486,1,YES.,15.912,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0487,0,NO.,15.914,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0489,0,NO.,15.911,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0490,0,NO.,15.913,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0494,0,NO.,15.939,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0498,1,YES.,15.914,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0499,0,NO.,15.91,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0501,0,NO.,15.911,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0508,0,NO.,15.912,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0512,0,NO.,15.912,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0518,0,NO.,15.915,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0520,1,YES.,15.916,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0521,0,NO.,15.939,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0522,1,YES.,15.914,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0525,1,YES.,15.913,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0526,0,NO.,15.91,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0528,1,YES.,15.912,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0531,0,NO.,15.935,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0532,0,NO.,15.916,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0535,1,YES.,15.912,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0545,1,YES.,15.912,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0550,1,YES.,15.912,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0551,0,NO.,15.915,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0553,0,NO.,15.914,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0555,1,YES.,15.889,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0557,1,YES.,15.889,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0563,0,NO.,15.9,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0565,0,NO.,15.891,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0568,0,NO.,15.889,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0572,0,NO.,15.911,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0573,1,YES.,15.932,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0577,1,YES.,15.933,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0581,0,NO.,15.916,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0584,1,YES.,15.916,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0589,0,NO.,15.939,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0593,0,NO.,15.913,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0595,1,YES.,15.91,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0603,0,NO.,15.91,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0605,0,NO.,15.933,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0606,0,NO.,15.909,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0623,1,YES.,15.912,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0626,1,YES.,15.93,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0629,1,YES.,15.934,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0638,1,YES.,15.891,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0644,1,YES.,15.918,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0646,1,YES.,15.911,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0647,1,YES.,15.91,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0648,0,NO.,15.911,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0650,1,YES.,15.912,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0653,1,YES.,15.91,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0654,0,NO.,15.932,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0656,1,YES.,15.933,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0658,0,NO.,15.909,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0661,1,YES.,15.936,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0668,0,NO.,15.913,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0671,1,YES.,15.909,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0678,0,NO.,15.933,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0691,0,NO.,15.893,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0692,1,YES.,15.915,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0697,1,YES.,15.905,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0699,0,NO.,15.906,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0704,1,YES.,15.909,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0708,0,NO.,15.906,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0713,0,NO.,15.928,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0720,1,YES.,15.926,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0721,0,NO.,15.907,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0735,1,YES.,15.931,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0740,1,YES.,15.934,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0741,0,NO.,15.911,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0746,1,YES.,15.916,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0749,0,NO.,15.934,no,True,0.0,True,no,no,True,False,True,meta,Correct
meta,11,dev_0752,1,YES.,15.912,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
meta,11,dev_0757,1,YES.,15.914,yes,True,1.0,True,yes,yes,True,False,True,meta,Correct
